ratio,sol_nodes_num,sol_nodes_ratio_origin,sol_nodes_ratio,remain_ratio_origin,remain_ratio
0.3,898,0.747088186,0.839424928,0.753355705,0.846467084
0.3,917,0.762895175,0.85718559,0.770588235,0.865829478
0.3,899,0.747920133,0.8403597,0.756734007,0.850262929
0.31,877,0.729617304,0.819794724,0.741335587,0.832961334
0.31,882,0.733777038,0.824468582,0.742424242,0.834184542
0.31,879,0.731281198,0.821664267,0.73989899,0.83134718
0.31,901,0.749584027,0.842229244,0.76097973,0.855033404
0.31,887,0.737936772,0.82914244,0.749788673,0.842459183
0.31,893,0.742928453,0.834751071,0.751683502,0.844588204
0.31,864,0.718801997,0.807642693,0.727885425,0.817848792
0.31,905,0.752911814,0.84596833,0.759865659,0.853781639
0.31,890,0.740432612,0.831946755,0.749789385,0.842459983
0.31,901,0.749584027,0.842229244,0.759056445,0.85287241
0.31,890,0.740432612,0.831946755,0.751689189,0.844594594
0.31,894,0.743760399,0.835685842,0.75,0.842696629
0.31,906,0.75374376,0.846903101,0.76391231,0.858328438
0.31,879,0.731281198,0.821664267,0.741146712,0.832749115
0.31,895,0.744592346,0.836620613,0.753367003,0.846479779
0.31,897,0.74625624,0.838490157,0.756962025,0.850519129
0.31,898,0.747088186,0.839424928,0.755892256,0.849317142
0.31,890,0.740432612,0.831946755,0.749158249,0.841750842
0.31,895,0.744592346,0.836620613,0.75210084,0.845057124
0.31,887,0.737936772,0.82914244,0.742259414,0.833999342
0.31,880,0.732113145,0.822599039,0.739495798,0.830894155
0.31,915,0.761231281,0.855316046,0.768907563,0.863941082
0.31,888,0.738768719,0.830077212,0.748104465,0.840566815
0.31,900,0.74875208,0.841294472,0.755667506,0.849064613
0.31,913,0.759567388,0.853446503,0.767872161,0.862777709
0.31,913,0.759567388,0.853446503,0.769814503,0.864960116
0.31,905,0.752911814,0.84596833,0.761784512,0.855937654
0.31,887,0.737936772,0.82914244,0.747892074,0.840328173
0.31,901,0.749584027,0.842229244,0.762267343,0.856480161
0.31,911,0.757903494,0.85157696,0.77072758,0.865986045
0.31,898,0.747088186,0.839424928,0.759087067,0.852906817
0.31,892,0.742096506,0.833816299,0.754015216,0.847208108
0.31,880,0.732113145,0.822599039,0.739495798,0.830894155
0.31,896,0.745424293,0.837555385,0.754208754,0.847425566
0.31,888,0.738768719,0.830077212,0.747474747,0.839859266
0.31,891,0.741264559,0.832881527,0.753169907,0.846258322
0.31,880,0.732113145,0.822599039,0.744500846,0.836517804
0.31,885,0.736272879,0.827272898,0.748730964,0.841270746
0.31,891,0.741264559,0.832881527,0.750631845,0.843406567
0.31,898,0.747088186,0.839424928,0.757805907,0.851467311
0.31,889,0.739600666,0.831011984,0.748946925,0.841513399
0.31,887,0.737936772,0.82914244,0.745378151,0.83750354
0.31,902,0.750415973,0.843164015,0.759259259,0.853100291
0.31,893,0.742928453,0.834751071,0.749161074,0.841754016
0.31,898,0.747088186,0.839424928,0.755892256,0.849317142
0.31,883,0.734608985,0.825403354,0.742016807,0.833726749
0.31,902,0.750415973,0.843164015,0.761824324,0.855982387
0.31,890,0.740432612,0.831946755,0.752961083,0.846023689
0.31,886,0.737104825,0.828207669,0.747048904,0.839380791
0.31,881,0.732945092,0.823533811,0.742833052,0.834643879
0.32,875,0.727953411,0.817925181,0.73964497,0.831061764
0.32,886,0.737104825,0.828207669,0.750211685,0.842934478
0.32,869,0.72296173,0.812316551,0.736440678,0.827461436
0.32,877,0.729617304,0.819794724,0.739460371,0.830854349
0.32,855,0.711314476,0.799229748,0.720910624,0.810011937
0.32,877,0.729617304,0.819794724,0.740084388,0.831555492
0.32,884,0.735440932,0.826338126,0.745362563,0.837486026
0.32,906,0.75374376,0.846903101,0.762626263,0.856883442
0.32,901,0.749584027,0.842229244,0.759056445,0.85287241
0.32,876,0.728785358,0.818859953,0.739864865,0.831308837
0.32,906,0.75374376,0.846903101,0.761344538,0.855443301
0.32,902,0.750415973,0.843164015,0.761824324,0.855982387
0.32,885,0.736272879,0.827272898,0.744949495,0.837021904
0.32,882,0.733777038,0.824468582,0.744932432,0.837002733
0.32,900,0.74875208,0.841294472,0.758213985,0.851925826
0.32,872,0.725457571,0.815120866,0.735244519,0.826117437
0.32,911,0.757903494,0.85157696,0.766835017,0.861612379
0.32,884,0.735440932,0.826338126,0.745362563,0.837486026
0.32,892,0.742096506,0.833816299,0.752742616,0.84577822
0.32,895,0.744592346,0.836620613,0.754637437,0.847907233
0.32,888,0.738768719,0.830077212,0.744966443,0.837040947
0.32,884,0.735440932,0.826338126,0.747252747,0.839609828
0.32,891,0.741264559,0.832881527,0.75,0.842696629
0.32,867,0.721297837,0.810447008,0.733502538,0.824160155
0.32,886,0.737104825,0.828207669,0.747679325,0.840089129
0.32,902,0.750415973,0.843164015,0.759898905,0.853818994
0.32,892,0.742096506,0.833816299,0.752107926,0.845065085
0.32,880,0.732113145,0.822599039,0.743243243,0.835104767
0.32,882,0.733777038,0.824468582,0.743676223,0.835591262
0.32,897,0.74625624,0.838490157,0.762755102,0.857028204
0.32,889,0.739600666,0.831011984,0.75147929,0.844358753
0.32,864,0.718801997,0.807642693,0.727885425,0.817848792
0.32,882,0.733777038,0.824468582,0.746192893,0.838418981
0.32,883,0.734608985,0.825403354,0.750212404,0.842935285
0.32,888,0.738768719,0.830077212,0.751905165,0.844837264
0.32,893,0.742928453,0.834751071,0.751683502,0.844588204
0.32,902,0.750415973,0.843164015,0.76440678,0.858884022
0.32,887,0.737936772,0.82914244,0.748523207,0.841037311
0.32,898,0.747088186,0.839424928,0.753988245,0.847177803
0.32,908,0.755407654,0.848772645,0.765598651,0.860223203
0.32,901,0.749584027,0.842229244,0.760337553,0.854311857
0.32,886,0.737104825,0.828207669,0.750847458,0.843648829
0.32,883,0.734608985,0.825403354,0.742016807,0.833726749
0.32,894,0.743760399,0.835685842,0.755067568,0.848390526
0.32,896,0.745424293,0.837555385,0.756118143,0.849570947
0.32,899,0.747920133,0.8403597,0.757371525,0.850979242
0.32,884,0.735440932,0.826338126,0.746621622,0.838900699
0.32,895,0.744592346,0.836620613,0.755274262,0.848622766
0.32,896,0.745424293,0.837555385,0.754844145,0.848139489
0.32,882,0.733777038,0.824468582,0.744932432,0.837002733
0.33,887,0.737936772,0.82914244,0.747892074,0.840328173
0.33,871,0.724625624,0.814186094,0.733164983,0.82378088
0.33,897,0.74625624,0.838490157,0.764054514,0.858488218
0.33,883,0.734608985,0.825403354,0.745777027,0.837951716
0.33,883,0.734608985,0.825403354,0.744519393,0.836538644
0.33,880,0.732113145,0.822599039,0.740740741,0.832292967
0.33,878,0.730449251,0.820729496,0.742180896,0.833911119
0.33,894,0.743760399,0.835685842,0.756345178,0.849826043
0.33,900,0.74875208,0.841294472,0.760135135,0.854084421
0.33,887,0.737936772,0.82914244,0.748523207,0.841037311
0.33,884,0.735440932,0.826338126,0.748518205,0.841031691
0.33,883,0.734608985,0.825403354,0.746407439,0.838660044
0.33,862,0.717138103,0.805773149,0.726200505,0.815955624
0.33,884,0.735440932,0.826338126,0.744734625,0.836780478
0.33,880,0.732113145,0.822599039,0.742616034,0.834400038
0.33,885,0.736272879,0.827272898,0.746205734,0.838433409
0.33,898,0.747088186,0.839424928,0.758445946,0.852186456
0.33,880,0.732113145,0.822599039,0.743243243,0.835104767
0.33,876,0.728785358,0.818859953,0.738617201,0.829906967
0.33,883,0.734608985,0.825403354,0.748939779,0.84150537
0.33,889,0.739600666,0.831011984,0.756595745,0.850107579
0.33,883,0.734608985,0.825403354,0.743892165,0.835833893
0.33,884,0.735440932,0.826338126,0.745991561,0.838192765
0.33,879,0.731281198,0.821664267,0.73989899,0.83134718
0.33,870,0.723793677,0.813251322,0.731092437,0.821452176
0.33,878,0.730449251,0.820729496,0.741554054,0.833206802
0.33,885,0.736272879,0.827272898,0.746205734,0.838433409
0.33,884,0.735440932,0.826338126,0.746621622,0.838900699
0.33,866,0.72046589,0.809512236,0.735144312,0.826004845
0.33,869,0.72296173,0.812316551,0.733333333,0.823970037
0.33,879,0.731281198,0.821664267,0.742398649,0.834155785
0.33,888,0.738768719,0.830077212,0.749367089,0.841985493
0.33,877,0.729617304,0.819794724,0.742591025,0.834371938
0.33,877,0.729617304,0.819794724,0.742591025,0.834371938
0.33,877,0.729617304,0.819794724,0.738837405,0.830154388
0.33,891,0.741264559,0.832881527,0.753169907,0.846258322
0.33,888,0.738768719,0.830077212,0.753820034,0.846988802
0.33,865,0.719633943,0.808577464,0.734295416,0.825051029
0.33,890,0.740432612,0.831946755,0.752961083,0.846023689
0.33,906,0.75374376,0.846903101,0.765849535,0.860505096
0.33,863,0.71797005,0.806707921,0.729501268,0.819664346
0.33,900,0.74875208,0.841294472,0.758853288,0.852644144
0.33,877,0.729617304,0.819794724,0.738215488,0.829455604
0.33,887,0.737936772,0.82914244,0.749155405,0.841747646
0.33,886,0.737104825,0.828207669,0.747679325,0.840089129
0.33,851,0.707986689,0.795490662,0.721186441,0.810321844
0.33,909,0.756239601,0.849707417,0.769686706,0.864816524
0.33,902,0.750415973,0.843164015,0.757346767,0.850951424
0.33,896,0.745424293,0.837555385,0.759966073,0.853894464
0.33,859,0.714642263,0.802968835,0.727966102,0.81793944
0.34,883,0.734608985,0.825403354,0.75085034,0.843652067
0.34,890,0.740432612,0.831946755,0.74789916,0.840336135
0.34,891,0.741264559,0.832881527,0.753807107,0.846974278
0.34,887,0.737936772,0.82914244,0.756180733,0.849641273
0.34,885,0.736272879,0.827272898,0.747466216,0.839849681
0.34,866,0.72046589,0.809512236,0.737021277,0.828113794
0.34,873,0.726289517,0.816055637,0.737331081,0.828461889
0.34,873,0.726289517,0.816055637,0.739830508,0.831270234
0.34,881,0.732945092,0.823533811,0.749787234,0.842457566
0.34,878,0.730449251,0.820729496,0.747234043,0.839588812
0.34,890,0.740432612,0.831946755,0.750421585,0.84317032
0.34,873,0.726289517,0.816055637,0.742978723,0.834807554
0.34,881,0.732945092,0.823533811,0.747877759,0.840312089
0.34,887,0.737936772,0.82914244,0.746632997,0.83891348
0.34,887,0.737936772,0.82914244,0.747262005,0.83962023
0.34,848,0.705490849,0.792686347,0.718035563,0.806781531
0.34,873,0.726289517,0.816055637,0.741086587,0.832681558
0.34,873,0.726289517,0.816055637,0.741086587,0.832681558
0.34,880,0.732113145,0.822599039,0.745762712,0.837935631
0.34,891,0.741264559,0.832881527,0.749369218,0.841987885
0.34,875,0.727953411,0.817925181,0.738396624,0.829659128
0.34,883,0.734608985,0.825403354,0.751489362,0.84437007
0.34,884,0.735440932,0.826338126,0.748518205,0.841031691
0.34,871,0.724625624,0.814186094,0.741276596,0.832895052
0.34,873,0.726289517,0.816055637,0.739204064,0.830566364
0.34,868,0.722129784,0.81138178,0.736217133,0.827210262
0.34,879,0.731281198,0.821664267,0.739276703,0.830647981
0.34,871,0.724625624,0.814186094,0.738761662,0.830069283
0.34,878,0.730449251,0.820729496,0.739679865,0.831100972
0.34,902,0.750415973,0.843164015,0.76440678,0.858884022
0.34,881,0.732945092,0.823533811,0.743459916,0.83534822
0.34,861,0.716306156,0.804838378,0.729043184,0.819149645
0.34,880,0.732113145,0.822599039,0.745762712,0.837935631
0.34,874,0.727121464,0.816990409,0.738175676,0.829410872
0.34,861,0.716306156,0.804838378,0.731520816,0.821933501
0.34,866,0.72046589,0.809512236,0.737021277,0.828113794
0.34,868,0.722129784,0.81138178,0.733108108,0.823716975
0.34,878,0.730449251,0.820729496,0.74533107,0.83745064
0.34,871,0.724625624,0.814186094,0.738761662,0.830069283
0.34,868,0.722129784,0.81138178,0.734348562,0.825110744
0.34,876,0.728785358,0.818859953,0.742372881,0.834126833
0.34,889,0.739600666,0.831011984,0.750844595,0.843645612
0.34,877,0.729617304,0.819794724,0.744482173,0.836496824
0.34,870,0.723793677,0.813251322,0.734177215,0.824918219
0.34,881,0.732945092,0.823533811,0.740958789,0.832537965
0.34,878,0.730449251,0.820729496,0.743437765,0.835323331
0.34,862,0.717138103,0.805773149,0.728655959,0.818714561
0.34,859,0.714642263,0.802968835,0.732935154,0.823522645
0.34,888,0.738768719,0.830077212,0.755102041,0.84842926
0.34,880,0.732113145,0.822599039,0.745131245,0.837226118
0.35,869,0.72296173,0.812316551,0.739574468,0.830982548
0.35,876,0.728785358,0.818859953,0.739864865,0.831308837
0.35,885,0.736272879,0.827272898,0.748730964,0.841270746
0.35,867,0.721297837,0.810447008,0.73164557,0.822073674
0.35,876,0.728785358,0.818859953,0.739864865,0.831308837
0.35,883,0.734608985,0.825403354,0.746407439,0.838660044
0.35,860,0.71547421,0.803903607,0.728196444,0.818198252
0.35,885,0.736272879,0.827272898,0.749364945,0.841983084
0.35,873,0.726289517,0.816055637,0.736708861,0.827762765
0.35,874,0.727121464,0.816990409,0.738799662,0.83011198
0.35,886,0.737104825,0.828207669,0.747048904,0.839380791
0.35,892,0.742096506,0.833816299,0.756573367,0.850082435
0.35,869,0.72296173,0.812316551,0.735817104,0.826760791
0.35,890,0.740432612,0.831946755,0.748528175,0.841042893
0.35,867,0.721297837,0.810447008,0.732263514,0.822767993
0.35,885,0.736272879,0.827272898,0.746205734,0.838433409
0.35,883,0.734608985,0.825403354,0.747038917,0.83936957
0.35,890,0.740432612,0.831946755,0.752324598,0.845308537
0.35,875,0.727953411,0.817925181,0.734676742,0.825479485
0.35,867,0.721297837,0.810447008,0.732263514,0.822767993
0.35,886,0.737104825,0.828207669,0.747679325,0.840089129
0.35,874,0.727121464,0.816990409,0.741935484,0.833635375
0.35,873,0.726289517,0.816055637,0.741716228,0.83338902
0.35,871,0.724625624,0.814186094,0.734401349,0.825170055
0.35,877,0.729617304,0.819794724,0.742591025,0.834371938
0.35,896,0.745424293,0.837555385,0.754844145,0.848139489
0.35,880,0.732113145,0.822599039,0.743871513,0.835810689
0.35,857,0.712978369,0.801099291,0.720168067,0.809177603
0.35,894,0.743760399,0.835685842,0.753159225,0.84624632
0.35,865,0.719633943,0.808577464,0.729957806,0.82017731
0.35,883,0.734608985,0.825403354,0.747671465,0.840080298
0.35,843,0.701331115,0.788012489,0.710193766,0.797970524
0.35,872,0.725457571,0.815120866,0.737109045,0.82821241
0.35,877,0.729617304,0.819794724,0.742591025,0.834371938
0.35,879,0.731281198,0.821664267,0.743654822,0.835567216
0.35,859,0.714642263,0.802968835,0.726734349,0.816555448
0.35,891,0.741264559,0.832881527,0.750631845,0.843406567
0.35,890,0.740432612,0.831946755,0.752961083,0.846023689
0.35,880,0.732113145,0.822599039,0.742616034,0.834400038
0.35,885,0.736272879,0.827272898,0.744949495,0.837021904
0.35,880,0.732113145,0.822599039,0.745131245,0.837226118
0.35,876,0.728785358,0.818859953,0.743633277,0.835543008
0.35,892,0.742096506,0.833816299,0.754015216,0.847208108
0.35,864,0.718801997,0.807642693,0.731583404,0.822003825
0.35,868,0.722129784,0.81138178,0.733727811,0.824413271
0.35,878,0.730449251,0.820729496,0.744067797,0.836031233
0.35,862,0.717138103,0.805773149,0.729889924,0.820101038
0.35,877,0.729617304,0.819794724,0.743850721,0.835787327
0.35,867,0.721297837,0.810447008,0.735993209,0.826958662
0.35,860,0.71547421,0.803903607,0.729431722,0.819586204
0.36,892,0.742096506,0.833816299,0.75721562,0.850804067
0.36,873,0.726289517,0.816055637,0.741086587,0.832681558
0.36,866,0.72046589,0.809512236,0.730185497,0.820433143
0.36,873,0.726289517,0.816055637,0.736708861,0.827762765
0.36,865,0.719633943,0.808577464,0.729342327,0.819485761
0.36,875,0.727953411,0.817925181,0.73777403,0.828959584
0.36,880,0.732113145,0.822599039,0.740740741,0.832292967
0.36,867,0.721297837,0.810447008,0.735368957,0.826257255
0.36,851,0.707986689,0.795490662,0.71875,0.80758427
0.36,869,0.72296173,0.812316551,0.735194585,0.826061331
0.36,862,0.717138103,0.805773149,0.731748727,0.822189581
0.36,865,0.719633943,0.808577464,0.729342327,0.819485761
0.36,864,0.718801997,0.807642693,0.730346577,0.820614131
0.36,890,0.740432612,0.831946755,0.753598645,0.846740051
0.36,850,0.707154742,0.79455589,0.727117194,0.816985611
0.36,869,0.72296173,0.812316551,0.739574468,0.830982548
0.36,871,0.724625624,0.814186094,0.736263736,0.827262625
0.36,853,0.709650582,0.797360204,0.726575809,0.816377313
0.36,870,0.723793677,0.813251322,0.736040609,0.82701192
0.36,851,0.707986689,0.795490662,0.719357566,0.808266928
0.36,865,0.719633943,0.808577464,0.734919286,0.825752007
0.36,865,0.719633943,0.808577464,0.732430144,0.822955218
0.36,863,0.71797005,0.806707921,0.733843537,0.8245433
0.36,849,0.706322795,0.793621118,0.719491525,0.808417444
0.36,856,0.712146423,0.80016452,0.724196277,0.813703682
0.36,856,0.712146423,0.80016452,0.724196277,0.813703682
0.36,859,0.714642263,0.802968835,0.731686542,0.82211971
0.36,860,0.71547421,0.803903607,0.726351351,0.816125113
0.36,865,0.719633943,0.808577464,0.731810491,0.822258979
0.36,876,0.728785358,0.818859953,0.75,0.842696629
0.36,895,0.744592346,0.836620613,0.760407816,0.854390804
0.36,887,0.737936772,0.82914244,0.746005046,0.838207917
0.36,843,0.701331115,0.788012489,0.716227698,0.804750222
0.36,862,0.717138103,0.805773149,0.72927242,0.819407213
0.36,859,0.714642263,0.802968835,0.727349704,0.817246858
0.36,883,0.734608985,0.825403354,0.747038917,0.83936957
0.36,879,0.731281198,0.821664267,0.743654822,0.835567216
0.36,860,0.71547421,0.803903607,0.731914894,0.822376285
0.36,871,0.724625624,0.814186094,0.736886633,0.827962509
0.36,858,0.713810316,0.802034063,0.730212766,0.820463782
0.36,868,0.722129784,0.81138178,0.734970364,0.825809398
0.36,880,0.732113145,0.822599039,0.737018425,0.82811059
0.36,863,0.71797005,0.806707921,0.733843537,0.8245433
0.36,876,0.728785358,0.818859953,0.741744285,0.833420545
0.36,873,0.726289517,0.816055637,0.737954353,0.829162194
0.36,882,0.733777038,0.824468582,0.742424242,0.834184542
0.36,858,0.713810316,0.802034063,0.726502964,0.816295465
0.36,881,0.732945092,0.823533811,0.744716822,0.836760474
0.36,860,0.71547421,0.803903607,0.730671198,0.820978874
0.36,879,0.731281198,0.821664267,0.744915254,0.836983431
0.37,855,0.711314476,0.799229748,0.724576271,0.814130642
0.37,869,0.72296173,0.812316551,0.733952703,0.824665958
0.37,849,0.706322795,0.793621118,0.715851602,0.804327643
0.37,846,0.703826955,0.790816803,0.717557252,0.806244103
0.37,864,0.718801997,0.807642693,0.73344652,0.824097213
0.37,871,0.724625624,0.814186094,0.740646259,0.832186808
0.37,857,0.712978369,0.801099291,0.726271186,0.81603504
0.37,865,0.719633943,0.808577464,0.736797274,0.827862106
0.37,853,0.709650582,0.797360204,0.721658206,0.810851917
0.37,837,0.696339434,0.782403858,0.710526316,0.798344175
0.37,851,0.707986689,0.795490662,0.724255319,0.813770021
0.37,841,0.699667221,0.786142945,0.71331637,0.801479067
0.37,858,0.713810316,0.802034063,0.730212766,0.820463782
0.37,868,0.722129784,0.81138178,0.737468139,0.828615887
0.37,877,0.729617304,0.819794724,0.741962775,0.833666039
0.37,874,0.727121464,0.816990409,0.741306192,0.832928306
0.37,851,0.707986689,0.795490662,0.716933446,0.805543198
0.37,848,0.705490849,0.792686347,0.719864177,0.808836154
0.37,874,0.727121464,0.816990409,0.738799662,0.83011198
0.37,889,0.739600666,0.831011984,0.750844595,0.843645612
0.37,861,0.716306156,0.804838378,0.729661017,0.819843839
0.37,861,0.716306156,0.804838378,0.731520816,0.821933501
0.37,852,0.708818636,0.796425434,0.722033898,0.811274043
0.37,850,0.707154742,0.79455589,0.722175021,0.811432608
0.37,885,0.736272879,0.827272898,0.75191164,0.844844539
0.37,868,0.722129784,0.81138178,0.734970364,0.825809398
0.37,840,0.698835275,0.785208174,0.709459459,0.79714546
0.37,870,0.723793677,0.813251322,0.737913486,0.829116276
0.37,852,0.708818636,0.796425434,0.723259762,0.812651418
0.37,854,0.710482529,0.798294976,0.724342663,0.813868161
0.37,850,0.707154742,0.79455589,0.720949958,0.810056133
0.37,871,0.724625624,0.814186094,0.741276596,0.832895052
0.37,863,0.71797005,0.806707921,0.735093697,0.825947974
0.37,854,0.710482529,0.798294976,0.726808511,0.816638776
0.37,878,0.730449251,0.820729496,0.746598639,0.838874875
0.37,838,0.697171381,0.78333863,0.708368555,0.795919725
0.37,866,0.72046589,0.809512236,0.730801688,0.821125492
0.37,898,0.747088186,0.839424928,0.757805907,0.851467311
0.37,873,0.726289517,0.816055637,0.741716228,0.83338902
0.37,876,0.728785358,0.818859953,0.743633277,0.835543008
0.37,849,0.706322795,0.793621118,0.718274112,0.807049564
0.37,873,0.726289517,0.816055637,0.737331081,0.828461889
0.37,853,0.709650582,0.797360204,0.724108659,0.813605235
0.37,871,0.724625624,0.814186094,0.739388795,0.830773927
0.37,871,0.724625624,0.814186094,0.737510584,0.828663578
0.37,868,0.722129784,0.81138178,0.734348562,0.825110744
0.37,873,0.726289517,0.816055637,0.742978723,0.834807554
0.37,865,0.719633943,0.808577464,0.734919286,0.825752007
0.37,854,0.710482529,0.798294976,0.723116003,0.812489891
0.37,871,0.724625624,0.814186094,0.741276596,0.832895052
0.38,877,0.729617304,0.819794724,0.744482173,0.836496824
0.38,854,0.710482529,0.798294976,0.72250423,0.811802506
0.38,847,0.704658902,0.791751575,0.71779661,0.806513045
0.38,866,0.72046589,0.809512236,0.737021277,0.828113794
0.38,874,0.727121464,0.816990409,0.737552743,0.828710947
0.38,848,0.705490849,0.792686347,0.719253605,0.808150118
0.38,883,0.734608985,0.825403354,0.746407439,0.838660044
0.38,864,0.718801997,0.807642693,0.73344652,0.824097213
0.38,866,0.72046589,0.809512236,0.735768904,0.826706634
0.38,862,0.717138103,0.805773149,0.726200505,0.815955624
0.38,842,0.700499168,0.787077717,0.714164546,0.802432074
0.38,858,0.713810316,0.802034063,0.731457801,0.821862698
0.38,859,0.714642263,0.802968835,0.726120034,0.815865207
0.38,840,0.698835275,0.785208174,0.711864407,0.799847648
0.38,837,0.696339434,0.782403858,0.709923664,0.797667038
0.38,858,0.713810316,0.802034063,0.730212766,0.820463782
0.38,854,0.710482529,0.798294976,0.726190476,0.815944355
0.38,852,0.708818636,0.796425434,0.723259762,0.812651418
0.38,844,0.702163062,0.788947261,0.71890971,0.807763719
0.38,858,0.713810316,0.802034063,0.728971963,0.819069621
0.38,874,0.727121464,0.816990409,0.741306192,0.832928306
0.38,855,0.711314476,0.799229748,0.724576271,0.814130642
0.38,851,0.707986689,0.795490662,0.719357566,0.808266928
0.38,880,0.732113145,0.822599039,0.747663551,0.840071406
0.38,844,0.702163062,0.788947261,0.721367521,0.810525304
0.38,851,0.707986689,0.795490662,0.721798134,0.811009139
0.38,848,0.705490849,0.792686347,0.718035563,0.806781531
0.38,866,0.72046589,0.809512236,0.732037194,0.822513701
0.38,875,0.727953411,0.817925181,0.742154368,0.833881312
0.38,870,0.723793677,0.813251322,0.742320819,0.834068336
0.38,861,0.716306156,0.804838378,0.726582278,0.816384582
0.38,860,0.71547421,0.803903607,0.731914894,0.822376285
0.38,859,0.714642263,0.802968835,0.726734349,0.816555448
0.38,849,0.706322795,0.793621118,0.718274112,0.807049564
0.38,849,0.706322795,0.793621118,0.721938776,0.811167164
0.38,846,0.703826955,0.790816803,0.718166384,0.806928521
0.38,850,0.707154742,0.79455589,0.719729043,0.808684318
0.38,840,0.698835275,0.785208174,0.715502555,0.803935455
0.38,855,0.711314476,0.799229748,0.723962743,0.813441284
0.38,852,0.708818636,0.796425434,0.724489796,0.814033479
0.38,868,0.722129784,0.81138178,0.733108108,0.823716975
0.38,873,0.726289517,0.816055637,0.744245524,0.836230926
0.38,849,0.706322795,0.793621118,0.722553191,0.811857518
0.38,859,0.714642263,0.802968835,0.727349704,0.817246858
0.38,847,0.704658902,0.791751575,0.719626168,0.808568728
0.38,854,0.710482529,0.798294976,0.726808511,0.816638776
0.38,870,0.723793677,0.813251322,0.741056218,0.832647436
0.38,859,0.714642263,0.802968835,0.729202037,0.819328131
0.38,847,0.704658902,0.791751575,0.722080136,0.811325996
0.38,876,0.728785358,0.818859953,0.739864865,0.831308837
0.39,858,0.713810316,0.802034063,0.725274725,0.814915421
0.39,848,0.705490849,0.792686347,0.724167378,0.813671211
0.39,866,0.72046589,0.809512236,0.735768904,0.826706634
0.39,858,0.713810316,0.802034063,0.727118644,0.81698724
0.39,844,0.702163062,0.788947261,0.715860899,0.804338089
0.39,859,0.714642263,0.802968835,0.732935154,0.823522645
0.39,835,0.694675541,0.780534316,0.713065756,0.801197479
0.39,870,0.723793677,0.813251322,0.737913486,0.829116276
0.39,849,0.706322795,0.793621118,0.723785166,0.81324176
0.39,834,0.693843594,0.779599544,0.716494845,0.805050388
0.39,842,0.700499168,0.787077717,0.714164546,0.802432074
0.39,857,0.712978369,0.801099291,0.733105218,0.823713728
0.39,839,0.698003328,0.784273402,0.712829227,0.800931716
0.39,857,0.712978369,0.801099291,0.727504244,0.817420499
0.39,857,0.712978369,0.801099291,0.725656224,0.815344072
0.39,854,0.710482529,0.798294976,0.721893491,0.811116282
0.39,863,0.71797005,0.806707921,0.733220051,0.823842754
0.39,840,0.698835275,0.785208174,0.714285714,0.802568218
0.39,855,0.711314476,0.799229748,0.728900256,0.818989052
0.39,875,0.727953411,0.817925181,0.74278438,0.834589191
0.39,867,0.721297837,0.810447008,0.736618522,0.827661261
0.39,837,0.696339434,0.782403858,0.708721423,0.796316206
0.39,866,0.72046589,0.809512236,0.732656514,0.823209566
0.39,851,0.707986689,0.795490662,0.720575783,0.809635711
0.39,842,0.700499168,0.787077717,0.712351946,0.800395445
0.39,840,0.698835275,0.785208174,0.716723549,0.805307358
0.39,882,0.733777038,0.824468582,0.747457627,0.83984003
0.39,857,0.712978369,0.801099291,0.726887193,0.816727183
0.39,861,0.716306156,0.804838378,0.728426396,0.818456625
0.39,856,0.712146423,0.80016452,0.731623932,0.822049362
0.39,849,0.706322795,0.793621118,0.720713073,0.80978997
0.39,846,0.703826955,0.790816803,0.716342083,0.804878745
0.39,857,0.712978369,0.801099291,0.729361702,0.81950753
0.39,862,0.717138103,0.805773149,0.731748727,0.822189581
0.39,872,0.725457571,0.815120866,0.738983051,0.830318035
0.39,840,0.698835275,0.785208174,0.713678845,0.801886343
0.39,859,0.714642263,0.802968835,0.728583545,0.818633197
0.39,871,0.724625624,0.814186094,0.735641892,0.826563924
0.39,876,0.728785358,0.818859953,0.741744285,0.833420545
0.39,851,0.707986689,0.795490662,0.722410866,0.811697602
0.39,841,0.699667221,0.786142945,0.712108383,0.800121779
0.39,863,0.71797005,0.806707921,0.733843537,0.8245433
0.39,873,0.726289517,0.816055637,0.741716228,0.83338902
0.39,844,0.702163062,0.788947261,0.714648603,0.802975958
0.39,852,0.708818636,0.796425434,0.723874257,0.813341862
0.39,853,0.709650582,0.797360204,0.729059829,0.819168347
0.39,855,0.711314476,0.799229748,0.727659574,0.817595027
0.39,867,0.721297837,0.810447008,0.735368957,0.826257255
0.39,861,0.716306156,0.804838378,0.726582278,0.816384582
0.39,841,0.699667221,0.786142945,0.717576792,0.806266058
0.4,847,0.704658902,0.791751575,0.719626168,0.808568728
0.4,869,0.72296173,0.812316551,0.740835465,0.832399399
0.4,857,0.712978369,0.801099291,0.726887193,0.816727183
0.4,832,0.6921797,0.77773,0.706281834,0.793575094
0.4,863,0.71797005,0.806707921,0.731976251,0.822445226
0.4,839,0.698003328,0.784273402,0.717094017,0.805723615
0.4,852,0.708818636,0.796425434,0.720812183,0.809901329
0.4,850,0.707154742,0.79455589,0.724637681,0.814199642
0.4,849,0.706322795,0.793621118,0.720713073,0.80978997
0.4,844,0.702163062,0.788947261,0.714648603,0.802975958
0.4,836,0.695507488,0.781469088,0.711489362,0.799426249
0.4,832,0.6921797,0.77773,0.706281834,0.793575094
