#Protein A	Protein B
3030	3172
3030	6383
3030	6872
3030	7189
3030	7412
3030	9641
3030	9924
3030	11035
3030	51663
3030	51741
3030	92345
3033	3172
3034	3172
3034	5297
3034	6789
3034	7351
3034	7416
3034	7579
3034	8454
3034	11269
3034	55619
3034	84656
3053	3172
3053	7018
3053	57687
3055	3141
3055	3190
3055	3572
3055	3635
3055	3815
3055	3937
3055	4233
3055	5062
3055	5175
3055	5295
3055	5335
3055	5336
3055	5747
3055	6654
3055	6688
3055	6714
3055	6777
3055	7409
3055	7454
3055	7456
3055	8503
3055	9046
3055	9844
3055	23450
3055	23616
3055	50807
3055	51363
3055	80230
3055	80304
3055	80306
3059	4067
3059	5058
3059	5562
3059	5578
3059	5580
3059	5584
3059	6452
3059	6850
3059	7454
3059	7456
3059	7465
3059	7597
3059	10783
3059	11184
3059	23648
3059	27131
3059	63898
3059	91754
3059	204851
3061	6714
3064	3092
3064	3172
3064	3551
3064	4077
3064	4152
3064	4719
3064	5062
3064	5295
3064	5315
3064	6529
3064	6667
3064	6812
3064	6874
3064	6886
3064	6908
3064	7052
3064	7189
3064	7385
3064	7416
3064	7430
3064	7704
3064	7802
3064	8239
3064	8503
3064	8539
3064	8554
3064	8604
3064	9001
3064	9693
3064	9901
3064	9938
3064	10075
3064	10409
3064	10580
3064	11221
3064	23001
3064	23062
3064	23136
3064	23328
3064	23332
3064	23380
3064	23493
3064	23609
3064	23765
3064	25942
3064	27161
3064	27202
3064	29993
3064	51322
3064	55204
3064	55219
3064	56254
3064	57616
3064	139818
3065	3091
3065	3364
3065	3621
3065	3663
3065	4088
3065	4089
3065	4152
3065	4205
3065	4299
3065	4771
3065	4772
3065	4841
3065	4928
3065	5087
3065	5257
3065	5289
3065	5295
3065	5573
3065	5915
3065	5934
3065	6045
3065	6239
3065	6591
3065	6595
3065	6602
3065	6667
3065	6688
3065	6734
3065	6737
3065	6850
3065	6886
3065	6908
3065	6942
3065	7027
3065	7091
3065	7155
3065	7421
3065	7431
3065	7498
3065	7704
3065	7764
3065	7874
3065	7994
3065	8030
3065	8204
3065	8431
3065	8450
3065	8554
3065	8607
3065	8720
3065	8743
3065	8864
3065	8932
3065	9184
3065	9203
3065	9429
3065	9447
3065	9612
3065	9640
3065	9734
3065	9839
3065	9869
3065	9975
3065	10291
3065	10320
3065	10401
3065	10693
3065	10765
3065	10771
3065	10933
3065	11107
3065	22938
3065	23013
3065	23028
3065	23060
3065	23239
3065	23266
3065	23316
3065	23426
3065	23451
3065	23468
3065	23493
3065	23533
3065	23569
3065	25925
3065	25942
3065	26959
3065	29102
3065	29843
3065	50943
3065	51317
3065	51422
3065	51429
3065	51741
3065	54825
3065	54828
3065	54880
3065	55249
3065	55662
3065	55734
3065	55818
3065	57154
3065	57649
3065	58516
3065	64092
3065	64800
3065	79595
3065	79685
3065	79718
3065	84959
3065	91748
3065	124930
3065	221937
3065	255877
3065	493861
3071	8522
3073	3098
3073	3172
3073	7014
3073	7430
3073	7511
3073	11328
3073	22909
3073	23326
3075	3684
3075	4088
3075	4594
3075	6402
3075	7421
3075	7704
3075	10878
3081	3172
3081	5098
3081	9815
3091	3172
3091	3621
3091	4088
3091	4149
3091	4624
3091	5315
3091	5337
3091	5338
3091	5594
3091	6595
3091	6667
3091	6714
3091	7189
3091	8554
3091	8648
3091	9282
3091	9733
3091	9734
3091	9759
3091	9968
3091	10013
3091	10370
3091	10499
3091	10956
3091	11124
3091	23197
3091	23389
3091	25942
3091	29102
3091	51741
3091	55662
3091	55818
3091	64344
3091	112399
3092	6453
3092	7412
3092	23201
3092	27165
3092	51283
3092	51760
3092	221184
3096	3663
3096	4088
3096	5573
3096	6647
3096	6777
3096	8897
3096	51363
3096	84916
3096	342371
3098	3099
3098	3101
3098	4149
3098	4867
3098	6872
3098	7416
3098	11064
3098	11328
3099	3101
3099	5836
3099	7412
3099	9124
3099	56852
3101	10577
3101	27306
3101	219931
3108	3109
3108	3111
3108	3122
3108	3123
3108	4155
3108	27087
3109	3111
3109	3122
3109	3123
3109	8452
3109	79867
3109	162466
3111	6872
3113	3115
3113	3202
3113	4763
3113	9334
3113	10058
3113	27032
3113	29940
3113	50515
3113	54947
3113	57498
3115	3133
3115	3827
3115	9486
3115	54994
3115	79018
3115	90273
3117	3119
3117	11269
3117	55219
3117	153129
3118	3119
3122	3123
3122	3127
3122	3690
3122	4122
3122	4155
3122	5315
3122	5361
3122	6490
3122	7431
3122	7531
3122	11269
3122	23240
3122	55016
3122	79867
3123	3127
3123	4155
3123	5315
3123	6737
3123	7531
3123	55016
3123	84735
3123	162466
3127	4155
3127	5315
3127	7531
3127	130507
3133	3824
3133	4122
3133	4249
3133	8567
3133	8924
3133	9427
3133	10564
3133	22926
3133	23001
3133	23505
3133	25825
3133	55558
3133	79867
3141	4067
3141	4882
3141	5580
3141	5594
3141	6850
3141	7048
3141	7535
3141	8428
3141	10783
3141	11035
3141	22983
3141	27102
3141	28951
3141	29904
3141	65125
3141	81609
3141	84254
3141	257062
3158	4772
3162	5708
3162	7579
3162	11269
3162	27202
3162	56134
3172	3198
3172	3263
3172	3294
3172	3454
3172	3476
3172	3479
3172	3556
3172	3560
3172	3572
3172	3664
3172	3680
3172	3683
3172	3699
3172	3703
3172	3709
3172	3735
3172	3768
3172	3781
3172	3827
3172	3929
3172	3953
3172	3983
3172	4077
3172	4088
3172	4089
3172	4126
3172	4128
3172	4143
3172	4281
3172	4522
3172	4548
3172	4594
3172	4601
3172	4668
3172	4719
3172	4779
3172	4841
3172	4850
3172	4862
3172	4864
3172	4928
3172	4931
3172	4940
3172	4976
3172	5004
3172	5005
3172	5046
3172	5105
3172	5130
3172	5210
3172	5236
3172	5257
3172	5265
3172	5267
3172	5289
3172	5315
3172	5338
3172	5430
3172	5469
3172	5509
3172	5514
3172	5537
3172	5547
3172	5562
3172	5594
3172	5607
3172	5618
3172	5641
3172	5747
3172	5836
3172	5934
3172	6097
3172	6251
3172	6280
3172	6293
3172	6358
3172	6400
3172	6490
3172	6502
3172	6542
3172	6554
3172	6581
3172	6591
3172	6634
3172	6647
3172	6667
3172	6714
3172	6767
3172	6821
3172	6898
3172	6908
3172	6943
3172	6992
3172	7008
3172	7009
3172	7018
3172	7025
3172	7066
3172	7094
3172	7126
3172	7145
3172	7174
3172	7189
3172	7224
3172	7385
3172	7416
3172	7421
3172	7498
3172	7508
3172	7520
3172	7555
3172	7726
3172	7728
3172	7745
3172	7812
3172	7879
3172	7915
3172	8110
3172	8202
3172	8204
3172	8315
3172	8347
3172	8428
3172	8431
3172	8435
3172	8496
3172	8503
3172	8527
3172	8648
3172	8714
3172	8729
3172	8761
3172	8766
3172	8858
3172	8880
3172	9053
3172	9077
3172	9110
3172	9180
3172	9184
3172	9213
3172	9254
3172	9282
3172	9343
3172	9416
3172	9563
3172	9578
3172	9612
3172	9681
3172	9697
3172	9702
3172	9733
3172	9759
3172	9777
3172	9825
3172	9827
3172	9867
3172	9869
3172	9896
3172	9908
3172	9918
3172	9924
3172	9934
3172	9967
3172	9970
3172	10013
3172	10123
3172	10135
3172	10165
3172	10207
3172	10243
3172	10249
3172	10370
3172	10419
3172	10420
3172	10449
3172	10487
3172	10499
3172	10500
3172	10526
3172	10548
3172	10565
3172	10625
3172	10693
3172	10724
3172	10742
3172	10845
3172	10891
3172	10902
3172	10954
3172	11016
3172	11044
3172	11107
3172	11136
3172	11137
3172	11143
3172	11190
3172	11198
3172	11214
3172	22828
3172	22872
3172	22887
3172	22926
3172	22938
3172	23054
3172	23095
3172	23179
3172	23194
3172	23395
3172	23451
3172	23460
3172	23468
3172	23556
3172	23608
3172	23621
3172	24144
3172	24149
3172	25939
3172	26045
3172	26061
3172	26190
3172	26272
3172	26279
3172	26610
3172	26959
3172	26996
3172	27087
3172	27130
3172	27131
3172	27232
3172	27250
3172	27258
3172	27304
3172	28970
3172	29843
3172	30845
3172	50717
3172	51104
3172	51268
3172	51348
3172	51594
3172	51604
3172	51631
3172	51807
3172	54520
3172	54677
3172	54830
3172	54901
3172	54980
3172	55061
3172	55089
3172	55139
3172	55140
3172	55147
3172	55190
3172	55226
3172	55422
3172	55536
3172	55662
3172	55734
3172	55763
3172	55811
3172	55916
3172	56259
3172	56650
3172	56922
3172	57122
3172	57228
3172	57448
3172	57679
3172	57727
3172	57728
3172	57834
3172	59277
3172	60625
3172	63929
3172	64241
3172	64321
3172	64427
3172	64776
3172	64881
3172	64902
3172	65082
3172	79053
3172	79443
3172	79645
3172	79685
3172	79872
3172	79913
3172	79974
3172	80036
3172	80185
3172	80344
3172	81034
3172	81558
3172	81788
3172	83733
3172	83758
3172	83852
3172	83876
3172	83892
3172	83988
3172	84221
3172	84230
3172	84327
3172	85012
3172	85476
3172	89122
3172	89857
3172	92105
3172	92211
3172	92595
3172	113622
3172	115825
3172	125058
3172	151636
3172	154796
3172	653361
3190	3192
3190	3383
3190	3932
3190	4067
3190	4088
3190	5058
3190	5295
3190	5335
3190	5514
3190	5580
3190	5583
3190	5903
3190	6709
3190	6714
3190	6850
3190	6872
3190	6908
3190	7094
3190	7171
3190	7409
3190	7412
3190	7465
3190	7879
3190	8450
3190	8452
3190	8454
3190	9343
3190	9733
3190	10075
3190	10291
3190	10401
3190	10625
3190	10933
3190	10979
3190	11083
3190	22938
3190	23450
3190	23451
3190	23524
3190	27350
3190	29904
3190	51429
3190	51676
3190	51741
3190	56259
3190	57154
3190	57161
3190	65005
3190	79705
3190	126375
3192	3383
3192	3428
3192	3551
3192	3678
3192	3691
3192	3930
3192	4149
3192	4735
3192	4799
3192	4841
3192	4931
3192	5394
3192	5430
3192	5591
3192	6045
3192	6210
3192	6232
3192	6235
3192	6280
3192	6606
3192	6850
3192	7133
3192	7412
3192	8139
3192	8452
3192	8454
3192	8522
3192	8664
3192	8761
3192	9343
3192	9702
3192	9924
3192	9967
3192	10075
3192	10291
3192	10426
3192	10594
3192	10625
3192	10642
3192	10643
3192	10933
3192	11190
3192	11198
3192	22938
3192	22984
3192	23020
3192	23133
3192	23173
3192	23196
3192	23367
3192	23385
3192	23524
3192	26065
3192	26523
3192	27161
3192	27229
3192	50809
3192	51191
3192	51741
3192	54954
3192	55226
3192	55234
3192	57062
3192	57154
3192	57544
3192	64965
3192	81034
3192	84656
3192	84959
3198	4149
3198	4739
3198	5031
3198	5087
3198	5295
3198	5430
3198	6872
3198	6913
3198	7040
3198	7704
3198	8676
3198	9975
3198	10020
3198	10251
3198	10287
3198	10765
3198	11221
3198	23028
3198	23619
3198	51296
3198	51449
3198	51741
3198	55219
3198	57088
3198	58191
3198	59277
3198	64093
3198	79930
3198	83606
3198	84726
3198	84766
3198	170392
3198	222484
3198	283933
3202	5087
3202	7994
3217	3614
3217	5087
3217	5591
3217	7520
3217	11213
3217	130507
3240	3684
3240	3689
3240	4088
3240	6907
3240	7052
3240	8428
3240	9332
3240	11269
3240	29904
3240	51279
3240	81609
3240	84464
3250	23235
3251	3364
3251	7189
3251	8452
3251	9641
3251	27232
3251	84656
3263	3964
3263	26046
3263	81609
3269	5578
3273	5340
3305	3551
3305	4162
3305	5105
3305	5903
3305	6789
3305	7126
3305	7133
3305	7189
3305	8021
3305	8139
3305	8450
3305	8452
3305	8454
3305	8607
3305	8766
3305	9702
3305	10013
3305	10982
3305	11035
3305	11190
3305	25895
3305	29904
3305	56521
3305	84959
3305	131118
3305	196513
3364	4149
3364	6504
3364	6872
3364	23426
3364	57520
3364	57823
3383	3428
3383	3559
3383	3561
3383	3683
3383	3684
3383	3689
3383	4772
3383	5058
3383	5062
3383	6192
3383	6634
3383	6872
3383	7430
3383	7520
3383	8341
3383	8347
3383	8531
3383	9459
3383	9733
3383	9815
3383	10564
3383	10594
3383	11198
3383	23001
3383	23331
3383	23413
3383	27258
3383	51386
3383	63897
3383	440689
3394	3660
3394	3664
3394	4281
3394	4772
3394	5777
3394	6688
3394	6737
3394	6872
3394	7189
3419	7014
3419	10075
3423	5066
3423	8454
3423	9374
3423	10954
3423	23014
3423	23765
3423	79600
3423	643853
3428	4928
3428	4931
3428	5305
3428	5356
3428	5394
3428	5430
3428	5573
3428	6279
3428	6280
3428	6594
3428	6667
3428	6749
3428	7155
3428	7520
3428	7726
3428	7874
3428	8021
3428	8602
3428	8761
3428	8888
3428	8932
3428	9320
3428	9601
3428	9733
3428	9790
3428	9793
3428	9875
3428	9931
3428	9972
3428	10075
3428	10269
3428	10664
3428	11137
3428	11143
3428	11198
3428	22984
3428	23019
3428	23165
3428	23185
3428	23345
3428	23353
3428	23367
3428	23468
3428	23511
3428	23524
3428	25926
3428	26092
3428	27161
3428	27332
3428	27340
3428	27350
3428	50809
3428	51386
3428	54464
3428	54888
3428	55226
3428	55234
3428	55746
3428	57062
3428	57122
3428	57674
3428	57707
3428	58533
3428	79707
3428	79882
3428	81929
3428	84128
3428	84135
3428	84271
3428	84450
3428	84656
3428	90957
3428	124801
3428	284110
3454	3716
3454	3932
3454	4149
3454	5295
3454	5430
3454	5594
3454	5777
3454	5788
3454	6872
3454	7535
3476	4149
3476	4281
3476	5537
3476	6282
3476	6453
3476	6611
3476	8239
3476	8347
3476	8650
3476	8761
3476	9124
3476	10130
3476	10277
3476	23022
3476	25895
3476	25942
3476	27161
3476	51366
3479	3480
3479	3485
3479	3488
3479	7018
3480	3598
3480	3667
3480	3688
3480	3716
3480	3717
3480	5295
3480	5580
3480	5587
3480	5747
3480	6504
3480	6714
3480	6872
3480	7531
3480	8503
3480	8607
3480	8835
3480	9365
3480	10135
3480	10451
3480	23365
3480	55715
3482	6872
3482	7189
3482	7412
3482	7520
3482	9559
3482	9777
3482	10618
3482	23062
3482	55690
3482	57515
3485	7018
3488	7018
3488	113277
3551	3663
3551	3667
3551	4067
3551	4628
3551	5315
3551	5578
3551	5579
3551	5580
3551	5584
3551	5588
3551	5591
3551	5836
3551	6714
3551	6737
3551	7189
3551	7375
3551	7416
3551	8202
3551	8315
3551	8452
3551	8454
3551	8826
3551	8837
3551	9641
3551	9693
3551	10165
3551	11124
3551	23085
3551	23328
3551	26524
3551	57162
3551	57506
3551	84166
3551	112399
3553	3556
3553	4067
3553	5315
3553	6667
3556	5295
3556	5584
3556	8641
3556	10983
3556	84868
3556	114609
3556	220972
3559	3560
3559	3561
3559	5578
3559	6777
3560	3561
3560	3716
3560	3717
3560	3718
3560	3932
3560	4067
3560	5295
3560	5594
3560	5777
3560	6777
3560	6850
3561	3716
3561	3717
3561	3718
3561	5789
3561	5795
3561	6789
3561	8165
3561	11059
3570	3572
3570	3716
3570	4281
3570	6714
3570	11059
3570	51752
3572	3716
3572	3717
3572	3977
3572	5295
3572	5580
3572	5777
3572	7409
3572	9180
3572	9846
3572	202333
3577	3579
3577	5663
3577	56650
3579	6767
3579	8508
3579	8826
3579	9826
3586	3587
3586	3663
3587	3716
3594	3717
3594	6634
3598	3716
3598	4853
3598	5188
3598	9334
3598	10135
3598	10783
3598	23185
3598	23235
3598	23392
3598	29843
3598	51170
3598	54549
3598	57616
3598	84168
3603	3759
3603	3766
3603	5594
3603	7702
3603	9693
3603	23028
3603	23619
3603	24144
3603	57594
3603	84456
3603	220108
3603	222484
3603	254225
3603	340371
3606	10068
3614	6502
3614	9673
3614	29083
3614	55613
3614	83606
3614	93380
3614	117854
3621	4149
3621	6602
3621	6872
3621	7531
3621	7874
3621	8295
3621	25942
3621	57154
3621	58516
3631	5295
3631	55916
3635	3716
3635	3718
3635	3815
3635	4063
3635	4067
3635	4233
3635	5175
3635	5295
3635	5335
3635	5580
3635	6504
3635	6850
3635	9046
3635	9846
3635	11006
3635	51744
3635	79705
3635	79930
3635	84959
3635	117157
3660	221937
3663	3664
3663	6737
3663	7189
3663	9612
3663	9641
3663	9869
3663	25942
3663	57506
3664	3929
3667	3716
3667	3717
3667	3718
3667	4088
3667	5295
3667	5579
3667	5580
3667	5588
3667	5594
3667	5747
3667	5788
3667	7531
3667	8503
3667	8650
3667	23235
3667	57162
3672	3688
3672	3964
3672	3984
3672	7094
3678	3688
3678	3690
3678	3964
3678	5175
3678	6400
3678	7412
3678	8880
3679	3688
3679	3964
3679	5727
3679	6504
3679	7903
3679	55061
3679	56110
3679	57552
3679	64881
3679	441631
3680	3688
3680	64093
3681	3689
3681	7412
3683	3689
3683	3964
3683	5788
3684	3689
3684	10332
3684	30835
3688	3964
3688	3965
3688	4067
3688	4205
3688	4651
3688	4771
3688	5578
3688	5747
3688	6400
3688	6872
3688	7052
3688	7077
3688	7094
3688	7412
3688	10618
3688	23637
3688	51762
3688	79867
3688	441631
3689	3827
3689	3932
3689	4067
3689	5578
3689	5579
3689	5580
3689	5583
3689	5747
3689	6850
3689	7094
3689	7409
3689	8650
3689	23637
3689	51366
3690	3791
3690	4067
3690	4651
3690	4811
3690	5156
3690	5175
3690	5747
3690	6714
3690	6850
3690	7052
3690	7094
3690	8650
3690	23637
3691	4088
3691	4233
3691	5578
3691	5580
3691	5587
3691	5747
3691	6400
3691	7431
3691	57088
3698	90273
3699	4908
3699	8530
3699	10618
3699	79178
3703	6872
3703	7812
3703	23098
3703	23197
3703	81618
3703	114609
3707	5578
3709	8424
3709	8924
3709	57122
3709	64805
3710	7222
3710	7224
3710	8424
3710	10128
3710	10875
3712	3812
3712	7014
3712	63940
3716	3718
3716	3953
3716	3977
3716	5156
3716	5295
3716	5321
3716	5335
3716	5336
3716	5578
3716	5777
3716	5788
3716	6777
3716	6850
3716	6872
3716	7048
3716	9180
3716	10161
3716	10419
3716	50615
3716	57154
3716	84868
3716	114609
3716	151636
3717	3718
3717	3815
3717	3953
3717	3977
3717	4067
3717	4088
3717	5058
3717	5295
3717	5315
3717	5335
3717	5336
3717	5594
3717	5618
3717	5724
3717	5747
3717	5777
3717	5788
3717	5795
3717	6502
3717	6513
3717	6714
3717	6777
3717	7189
3717	7409
3717	8428
3717	9180
3717	9846
3717	10419
3717	11035
3717	51676
3717	55746
3717	80306
3717	84959
3717	151636
3718	3815
3718	3932
3718	3953
3718	4772
3718	5295
3718	5315
3718	5338
3718	5777
3718	5788
3718	6777
3718	6872
3718	7429
3718	8766
3718	10419
3718	10558
3718	23524
3718	50615
3718	51366
3718	89790
3720	4149
3720	6872
3720	8450
3720	9869
3730	6383
3735	5594
3735	6647
3735	6872
3735	7431
3735	8291
3735	8454
3735	8503
3735	9641
3735	10806
3735	23210
3735	50628
3735	51520
3735	153769
3752	3930
3752	4841
3752	6429
3752	6714
3752	7385
3752	7520
3752	7555
3752	8607
3752	9771
3752	30820
3759	6872
3759	9672
3759	10207
3759	66008
3766	10207
3766	23209
3766	54915
3768	3983
3768	6641
3777	7531
3778	5578
3778	5747
3778	10242
3791	4233
3791	5315
3791	5335
3791	5336
3791	5361
3791	5777
3791	5795
3791	6714
3791	8454
3791	8826
3791	8829
3791	9047
3791	23022
3791	26585
3791	79670
3796	4005
3796	5578
3796	6789
3796	7073
3796	26046
3796	51366
3796	51741
3796	55125
3796	57539
3796	80304
3797	4149
3797	6872
3797	24144
3797	27185
3804	3932
3804	5777
3804	220441
3811	5578
3811	5579
3811	5777
3812	5362
3812	81545
3812	83892
3815	3932
3815	4067
3815	5156
3815	5295
3815	5315
3815	5335
3815	5336
3815	5578
3815	5579
3815	5777
3815	5795
3815	5800
3815	6452
3815	6714
3815	6777
3815	6850
3815	7145
3815	7535
3815	8503
3815	8835
3815	9047
3815	10451
3815	29760
3815	64759
3815	117157
3815	161742
3815	200734
3818	3827
3818	7980
3818	10243
3827	5340
3827	22918
3827	64682
3827	79600
3827	81609
3842	4149
3842	4928
3842	5903
3842	6872
3842	7412
3842	8021
3842	9972
3842	9991
3842	29126
3842	55705
3891	8450
3891	8452
3891	10020
3891	55041
3899	5305
3903	5777
3915	4811
3915	7040
3915	22795
3915	55729
3915	57520
3915	84142
3915	118429
3915	149628
3929	4088
3930	23468
3930	79867
3930	132884
3930	254225
3932	3937
3932	4067
3932	4088
3932	4089
3932	4233
3932	4739
3932	5062
3932	5175
3932	5295
3932	5297
3932	5335
3932	5336
3932	5338
3932	5578
3932	5580
3932	5588
3932	5594
3932	5747
3932	5777
3932	5787
3932	5788
3932	5795
3932	5796
3932	5797
3932	5800
3932	6452
3932	6504
3932	6709
3932	6850
3932	7409
3932	7421
3932	7430
3932	7454
3932	7535
3932	8835
3932	9046
3932	9047
3932	9846
3932	11059
3932	23648
3932	50943
3932	54901
3932	55114
3932	79930
3932	80306
3932	84868
3932	89790
3932	387357
3936	5579
3936	5580
3936	8924
3936	11269
3936	84656
3937	4067
3937	5295
3937	5335
3937	5336
3937	5588
3937	5777
3937	5788
3937	6714
3937	6850
3937	7409
3937	7454
3937	7535
3937	10451
3937	11184
3937	29760
3937	65125
3937	84868
3953	5788
3953	5795
3953	8835
3953	54464
3953	58533
3953	64866
3964	4162
3964	4363
3964	4864
3964	5786
3964	5795
3964	5796
3964	8454
3964	9900
3964	9924
3964	26032
3964	57493
3964	57670
3964	63027
3964	79572
3964	84230
3964	112770
3964	153129
3964	196527
3964	206358
3964	221935
3965	4233
3965	4811
3965	5361
3965	5795
3965	5796
3965	6533
3965	9847
3965	10130
3965	22795
3965	26032
3965	57670
3965	79572
3965	153129
3977	5335
3977	5594
3977	5777
3977	6504
3980	4149
3980	4771
3980	5295
3980	5335
3980	6714
3980	6872
3980	7156
3980	7520
3980	8347
3980	9447
3980	9581
3980	10845
3980	23395
3980	93380
3980	149628
3983	7431
3983	7531
3983	8826
3983	22919
3983	64170
3984	4155
3984	5058
3984	5062
3984	54434
3984	56924
3984	85464
3984	285590
3988	6872
3991	5562
3991	5594
4005	4329
4005	5430
4005	5432
4005	6660
4005	6667
4005	6830
4005	6886
4005	9079
4005	9282
4005	10320
4005	10765
4005	10982
4005	11178
4005	22919
4005	22924
4005	23248
4005	23648
4005	24144
4005	55689
4005	55734
4005	83892
4005	121274
4008	5315
4008	6045
4008	6667
4008	7531
4008	8826
4008	11064
4018	9869
4033	6872
4033	7531
4033	8139
4033	65125
4038	30832
4038	55022
4038	55422
4040	4864
4040	5594
4040	7855
4040	7903
4040	8766
4040	8826
4040	11044
4040	23499
4040	54956
4040	83999
4040	84168
4040	84197
4040	118429
4040	122011
4057	6789
4057	11269
4057	55423
4057	81609
4063	117157
4064	9450
4067	4233
4067	4739
4067	5058
4067	5062
4067	5175
4067	5315
4067	5335
4067	5336
4067	5579
4067	5580
4067	5588
4067	5591
4067	5594
4067	5747
4067	5777
4067	5788
4067	6504
4067	6714
4067	6850
4067	7454
4067	8503
4067	9046
4067	9103
4067	9846
4067	9924
4067	11184
4067	25904
4067	29760
4067	30001
4067	51363
4067	63898
4067	79834
4067	79930
4067	81704
4067	84548
4067	84986
4067	139716
4067	158471
4067	257144
4067	285440
4067	388325
4067	100506658
4074	4149
4074	5903
4074	6872
4074	23062
4077	4149
4077	5934
4077	6647
4077	6872
4077	23173
4077	200734
4077	342371
4077	440738
4088	4089
4088	4149
4088	4152
4088	4303
4088	4739
4088	4763
4088	4771
4088	4976
4088	5058
4088	5340
4088	5594
4088	5717
4088	5777
4088	5836
4088	6196
4088	6667
4088	6711
4088	6714
4088	7018
4088	7040
4088	7048
4088	7052
4088	7099
4088	7170
4088	7421
4088	7431
4088	7465
4088	7704
4088	7874
4088	8021
4088	8202
4088	8239
4088	8454
4088	8604
4088	8648
4088	8653
4088	8837
4088	8888
4088	9047
4088	9110
4088	9184
4088	9372
4088	9459
4088	9569
4088	9759
4088	9815
4088	9839
4088	9972
4088	10148
4088	10238
4088	10291
4088	10370
4088	10401
4088	10419
4088	10664
4088	10771
4088	11059
4088	22938
4088	22992
4088	23054
4088	23174
4088	23387
4088	23426
4088	25942
4088	28996
4088	54778
4088	55223
4088	57154
4088	57178
4088	57680
4088	64115
4088	79595
4088	79869
4088	284058
4089	4149
4089	4205
4089	4303
4089	4763
4089	4882
4089	5058
4089	5265
4089	5340
4089	5594
4089	5717
4089	5747
4089	5880
4089	6196
4089	6502
4089	6667
4089	6711
4089	6789
4089	6872
4089	7048
4089	7332
4089	7465
4089	8021
4089	8239
4089	8431
4089	8554
4089	8563
4089	9372
4089	9392
4089	9826
4089	9972
4089	10401
4089	10419
4089	10457
4089	10664
4089	10783
4089	11009
4089	11059
4089	22938
4089	25925
4089	26999
4089	51191
4089	51741
4089	54440
4089	54828
4089	55714
4089	55729
4089	57154
4089	57178
4089	57381
4089	57510
4089	81788
4089	140901
4089	196513
4089	100506658
4122	5796
4122	7431
4122	51631
4122	55061
4122	160364
4124	4149
4124	5727
4124	5796
4124	27163
4126	5796
4128	4129
4128	54471
4134	5295
4134	5335
4134	5430
4134	5432
4134	7094
4134	7412
4134	9970
4134	27005
4134	79443
4143	27430
4149	4218
4149	4242
4149	4522
4149	4601
4149	4668
4149	4719
4149	4811
4149	4850
4149	5058
4149	5130
4149	5165
4149	5209
4149	5210
4149	5315
4149	5509
4149	5537
4149	5591
4149	5607
4149	5635
4149	5711
4149	5777
4149	5880
4149	5912
4149	6045
4149	6196
4149	6235
4149	6251
4149	6293
4149	6301
4149	6541
4149	6581
4149	6594
4149	6634
4149	6647
4149	6767
4149	6850
4149	6872
4149	6908
4149	6945
4149	7008
4149	7027
4149	7126
4149	7174
4149	7178
4149	7289
4149	7375
4149	7385
4149	7745
4149	7812
4149	7855
4149	8030
4149	8110
4149	8295
4149	8341
4149	8347
4149	8398
4149	8531
4149	8554
4149	8560
4149	8567
4149	8635
4149	8766
4149	8884
4149	8916
4149	9043
4149	9070
4149	9184
4149	9343
4149	9374
4149	9450
4149	9517
4149	9529
4149	9559
4149	9563
4149	9595
4149	9791
4149	9967
4149	9972
4149	10013
4149	10058
4149	10269
4149	10291
4149	10419
4149	10420
4149	10437
4149	10466
4149	10526
4149	10625
4149	10724
4149	10776
4149	10902
4149	10982
4149	11128
4149	11137
4149	11198
4149	22872
4149	22880
4149	22919
4149	22926
4149	23468
4149	23524
4149	23608
4149	25942
4149	26061
4149	27032
4149	27128
4149	27131
4149	27242
4149	27258
4149	27304
4149	27430
4149	29933
4149	50717
4149	51225
4149	51291
4149	51684
4149	57448
4149	57634
4149	58516
4149	63940
4149	64087
4149	79595
4149	80344
4149	204851
4149	221937
4152	5797
4152	6045
4152	6667
4152	6872
4152	8554
4152	9447
4152	9869
4152	10114
4152	10401
4152	23468
4152	55729
4152	149628
4152	342371
4155	4624
4155	5058
4155	5578
4155	5579
4155	5580
4155	5584
4155	5587
4155	5591
4155	5594
4155	6789
4155	7189
4155	9475
4155	9641
4155	10419
4155	11011
4155	27330
4155	28996
4155	91754
4162	55729
4200	8766
4200	65125
4205	5315
4205	5588
4205	6908
4205	8347
4205	8932
4205	9686
4205	9734
4205	9759
4205	11016
4210	10466
4210	22861
4210	114548
4210	440738
4218	5866
4218	6789
4218	6872
4218	7879
4218	9341
4218	11031
4218	11064
4218	22895
4218	30845
4218	51762
4218	57448
4233	5295
4233	5315
4233	5335
4233	5336
4233	5340
4233	5430
4233	5578
4233	5580
4233	5747
4233	5787
4233	5788
4233	5795
4233	5796
4233	5800
4233	6452
4233	6654
4233	6714
4233	6850
4233	6872
4233	7145
4233	7332
4233	7409
4233	7535
4233	8503
4233	8835
4233	9047
4233	9846
4233	10451
4233	64759
4233	90273
4233	92369
4233	117157
4233	200958
4242	4853
4249	5727
4249	6541
4253	7189
4253	9702
4253	23164
4253	27436
4253	51179
4253	196527
4253	375056
4253	100506658
4281	5708
4281	7325
4281	7332
4281	9683
4281	51807
4281	64101
4299	4907
4299	5305
4299	5430
4299	64324
4303	5156
4303	7421
4303	7874
4303	8473
4303	8648
4306	6714
4306	8204
4306	8554
4306	8648
4306	10401
4306	10499
4329	84142
4353	151056
4358	6872
4358	9052
4358	93380
4430	6667
4430	6821
4430	8454
4430	8826
4430	9924
4430	11035
4440	27161
